FID,年份,X_97,Y_97,資料來源
599,2015,329511.81,2736796.65,CHT
600,2015,297260.66,2773471.97,中央災害應變中心
601,2015,301232.40,2760850.58,中央災害應變中心
602,2015,304248.31,2762663.63,中央災害應變中心
603,2015,315097.54,2774864.08,中央災害應變中心
604,2015,294196.33,2785297.18,中央災害應變中心
605,2015,297990.77,2760036.89,中央災害應變中心
606,2015,318852.53,2775015.22,中央災害應變中心
607,2015,322647.00,2776658.25,中央災害應變中心
608,2015,320823.61,2775867.82,中央災害應變中心
609,2015,325457.56,2775247.94,中央災害應變中心
610,2015,324701.08,2777338.25,中央災害應變中心
611,2015,323666.68,2778343.10,中央災害應變中心
612,2015,325457.56,2775247.94,中央災害應變中心
613,2015,315506.77,2773262.00,中央災害應變中心
614,2015,307059.54,2769547.82,中央災害應變中心
615,2015,307421.43,2767848.20,中央災害應變中心
616,2015,303484.24,2770713.90,中央災害應變中心
617,2015,307059.54,2769547.82,中央災害應變中心
618,2015,311963.68,2771347.57,中央災害應變中心
619,2015,302376.24,2775004.26,中央災害應變中心
620,2015,253504.83,2739272.53,中央災害應變中心
621,2015,259828.78,2736379.96,中央災害應變中心
622,2015,207181.20,2694736.61,中央災害應變中心
623,2015,163249.29,2586589.12,中央災害應變中心
624,2015,193203.86,2597482.51,中央災害應變中心
625,2015,192850.51,2594030.87,中央災害應變中心
626,2015,190016.55,2598392.64,中央災害應變中心
627,2015,167053.09,2549200.06,中央災害應變中心
628,2015,170900.33,2568981.32,中央災害應變中心
629,2015,163205.52,2560670.44,中央災害應變中心
630,2015,190208.35,2596992.69,中央災害應變中心
631,2015,274321.87,2761256.03,中央災害應變中心
632,2015,160008.49,2557617.31,中央災害應變中心
633,2015,160416.72,2576290.71,中央災害應變中心
634,2015,325516.37,2777303.39,中央災害應變中心
635,2015,178980.71,2500747.60,中央災害應變中心
636,2015,324150.95,2777241.21,中央災害應變中心
637,2015,328107.51,2730592.97,中央災害應變中心
638,2015,276728.37,2767345.84,中央災害應變中心
639,2015,200878.81,2532638.80,中央災害應變中心
640,2015,163420.31,2608200.14,CHT
641,2015,163027.05,2586707.03,中央災害應變中心
642,2015,164987.40,2577404.61,媒體
643,2015,191005.41,2625268.29,媒體
644,2015,172986.43,2568092.99,經濟部水利署
645,2015,162122.21,2580842.44,媒體
646,2015,172287.62,2592656.57,媒體
647,2015,183969.05,2591332.32,媒體
648,2015,330662.12,2733201.12,中央災害應變中心
649,2015,333413.85,2733277.27,中央災害應變中心
650,2015,331099.62,2728468.22,中央災害應變中心
651,2015,329956.38,2726938.60,中央災害應變中心
652,2015,330919.50,2741145.84,中央災害應變中心
653,2015,329305.65,2735602.88,中央災害應變中心
654,2015,331926.11,2742207.17,中央災害應變中心
655,2015,331558.52,2735110.49,中央災害應變中心
656,2015,325892.07,2740349.70,中央災害應變中心
657,2015,324298.72,2738881.81,中央災害應變中心
658,2015,323574.65,2740131.57,中央災害應變中心
659,2015,329792.74,2743645.65,中央災害應變中心
660,2015,187908.16,2530530.07,中央災害應變中心
661,2015,185245.15,2532229.40,中央災害應變中心
662,2015,186933.08,2531714.27,中央災害應變中心
663,2015,180161.41,2525905.17,中央災害應變中心
664,2015,178713.15,2524654.97,中央災害應變中心
665,2015,178400.67,2526011.25,中央災害應變中心
666,2015,183042.87,2530394.52,中央災害應變中心
667,2015,287134.22,2758087.17,中央災害應變中心
668,2015,287290.91,2758416.99,中央災害應變中心
669,2015,287517.21,2758511.87,中央災害應變中心
670,2015,294639.56,2763999.70,中央災害應變中心
671,2015,294123.85,2763146.70,中央災害應變中心
672,2015,305977.94,2749815.00,中央災害應變中心
673,2015,303999.99,2764672.07,中央災害應變中心
674,2015,301393.89,2753911.31,中央災害應變中心
675,2015,304803.32,2767518.97,中央災害應變中心
676,2015,304639.68,2774022.04,中央災害應變中心
677,2015,305343.81,2774640.49,中央災害應變中心
678,2015,304667.15,2764835.12,中央災害應變中心
679,2015,305164.94,2765130.30,中央災害應變中心
680,2015,304820.80,2765352.30,中央災害應變中心
681,2015,303988.76,2765318.61,中央災害應變中心
682,2015,304108.58,2766693.46,中央災害應變中心
683,2015,303946.87,2766148.16,中央災害應變中心
684,2015,300740.35,2777256.16,中央災害應變中心
685,2015,157447.06,2559069.54,中央災害應變中心
686,2015,221413.98,2439405.44,中央災害應變中心
687,2015,180706.09,2578899.78,中央災害應變中心
688,2015,180601.29,2579758.06,中央災害應變中心
689,2015,178636.33,2578100.99,中央災害應變中心
690,2015,206682.94,2624839.71,中央災害應變中心
691,2015,295540.60,2766793.59,中央災害應變中心
692,2015,305712.81,2771951.80,中央災害應變中心
693,2015,298917.32,2775712.05,中央災害應變中心
694,2015,312159.64,2652675.76,中央災害應變中心
695,2015,311310.96,2655852.92,中央災害應變中心
696,2015,310986.98,2654027.88,中央災害應變中心
697,2015,310843.61,2653673.58,中央災害應變中心
698,2016,261660.36,2516763.69,中央災害應變中心
699,2016,263995.38,2515915.14,中央災害應變中心
700,2016,264441.88,2532000.82,中央災害應變中心
701,2016,258502.59,2533722.22,中央災害應變中心
702,2016,271966.22,2558315.86,中央災害應變中心
703,2016,218292.89,2455188.45,中央災害應變中心
704,2016,215109.39,2461202.02,中央災害應變中心
705,2016,258395.84,2533625.47,中央災害應變中心
706,2016,267447.67,2556319.93,中央災害應變中心
707,2016,222454.04,2431708.22,CHT
708,2016,207932.44,2474554.14,中央災害應變中心
709,2016,213410.66,2473055.85,中央災害應變中心
710,2016,188641.46,2489335.37,中央災害應變中心
711,2016,258237.89,2526033.39,中央災害應變中心
712,2016,222794.81,2437218.30,中央災害應變中心
713,2016,204020.48,2477203.75,中央災害應變中心
714,2016,199037.39,2484169.45,中央災害應變中心
715,2016,206317.85,2497941.97,中央災害應變中心
716,2016,297615.52,2582473.83,中央災害應變中心
717,2016,209074.72,2509274.17,中央災害應變中心
718,2016,206849.22,2476180.72,中央災害應變中心
719,2016,278073.43,2572187.02,中央災害應變中心
720,2016,243911.02,2484788.82,中央災害應變中心
721,2016,270240.16,2558994.57,中央災害應變中心
722,2016,184703.56,2506660.83,中央災害應變中心
723,2016,172643.87,2515442.05,中央災害應變中心
724,2016,182495.50,2498255.78,中央災害應變中心
725,2016,178264.83,2526447.64,中央災害應變中心
726,2016,207810.60,2477810.24,中央災害應變中心
727,2016,219403.23,2478549.17,中央災害應變中心
728,2016,207810.60,2477810.24,中央災害應變中心
729,2016,201258.42,2481148.36,中央災害應變中心
730,2016,213525.89,2466564.77,中央災害應變中心
731,2016,200244.15,2481602.78,中央災害應變中心
732,2016,257026.68,2532187.74,中央災害應變中心
733,2016,183450.31,2510452.18,中央災害應變中心
734,2016,201430.33,2481032.24,中央災害應變中心
735,2016,188370.61,2503729.68,中央災害應變中心
736,2016,266878.92,2557741.81,中央災害應變中心
737,2016,180640.69,2503607.91,中央災害應變中心
738,2016,168918.33,2543358.57,中央災害應變中心
739,2016,261775.59,2533672.41,中央災害應變中心
740,2016,243798.87,2484736.97,中央災害應變中心
741,2016,248638.55,2497718.11,中央災害應變中心
742,2016,249798.47,2500189.13,中央災害應變中心
743,2016,255423.71,2517296.33,中央災害應變中心
744,2016,255409.41,2517362.40,中央災害應變中心
745,2016,258977.18,2519302.02,中央災害應變中心
746,2016,188355.25,2499751.59,中央災害應變中心
747,2016,177292.58,2501737.84,中央災害應變中心
748,2016,181204.62,2506689.01,中央災害應變中心
749,2016,183206.20,2516177.74,中央災害應變中心
750,2016,182324.22,2510320.73,中央災害應變中心
751,2016,176647.28,2503332.86,中央災害應變中心
752,2016,169047.39,2548676.59,中央災害應變中心
753,2016,263995.38,2515915.14,中央災害應變中心
754,2016,187152.69,2499642.20,CHT
755,2016,202260.93,2481411.12,中央災害應變中心
756,2016,182564.22,2492109.45,中央災害應變中心
757,2016,179704.92,2506325.83,中央災害應變中心
758,2016,182996.11,2491775.54,中央災害應變中心
759,2016,175952.20,2502597.92,中央災害應變中心
760,2016,175776.17,2502634.88,中央災害應變中心
761,2016,182684.15,2503351.86,中央災害應變中心
762,2016,178111.62,2504162.68,中央災害應變中心
763,2016,168917.24,2543343.28,中央災害應變中心
764,2016,178532.09,2508007.40,中央災害應變中心
765,2016,180355.89,2503658.40,中央災害應變中心
766,2016,166524.90,2538995.33,中央災害應變中心
767,2016,176667.31,2508207.40,中央災害應變中心
768,2016,170083.78,2524138.44,中央災害應變中心
769,2016,201234.30,2481189.53,中央災害應變中心
770,2016,175379.07,2514371.60,中央災害應變中心
771,2016,180075.26,2497926.22,中央災害應變中心
772,2016,176662.14,2504203.84,中央災害應變中心
773,2016,176685.12,2513032.23,中央災害應變中心
774,2016,177693.76,2504264.93,中央災害應變中心
775,2016,177180.74,2505839.05,中央災害應變中心
776,2016,177394.01,2513076.03,中央災害應變中心
777,2016,175452.46,2514268.87,中央災害應變中心
778,2016,175687.14,2505981.51,中央災害應變中心
779,2016,181349.37,2516609.44,中央災害應變中心
780,2016,178321.93,2509136.52,中央災害應變中心
781,2016,175330.05,2514430.52,中央災害應變中心
782,2016,171406.12,2524836.49,中央災害應變中心
783,2016,175934.67,2504881.47,中央災害應變中心
784,2016,179619.97,2498889.09,中央災害應變中心
785,2016,175838.46,2505567.40,中央災害應變中心
786,2016,177955.55,2508873.56,中央災害應變中心
787,2016,177263.44,2509257.08,中央災害應變中心
788,2016,184738.87,2502875.47,中央災害應變中心
789,2016,177183.72,2504035.10,中央災害應變中心
790,2016,178323.78,2502191.60,中央災害應變中心
791,2016,177132.58,2504180.87,中央災害應變中心
792,2016,178532.22,2508006.93,中央災害應變中心
793,2016,176750.00,2504462.72,中央災害應變中心
794,2016,179920.40,2498098.79,中央災害應變中心
795,2016,178981.95,2502005.86,中央災害應變中心
796,2016,178922.26,2499198.11,中央災害應變中心
797,2016,178895.14,2499052.69,中央災害應變中心
798,2016,178902.30,2498902.85,中央災害應變中心
799,2016,179369.15,2499174.62,中央災害應變中心
800,2016,183227.38,2493967.69,中央災害應變中心
801,2016,181967.00,2492242.21,中央災害應變中心
802,2016,186301.10,2498956.28,中央災害應變中心
803,2016,247853.72,2497919.00,中央災害應變中心
804,2016,188357.97,2503747.85,中央災害應變中心
805,2016,180889.69,2500918.60,中央災害應變中心
806,2016,281578.15,2582933.56,中央災害應變中心
807,2016,170853.79,2524590.50,中央災害應變中心
808,2016,176592.37,2512748.26,中央災害應變中心
809,2016,201189.78,2480314.48,中央災害應變中心
810,2016,179434.76,2497837.20,中央災害應變中心
811,2016,179530.32,2498965.38,中央災害應變中心
812,2016,176363.58,2504295.22,中央災害應變中心
813,2016,184990.01,2498102.37,中央災害應變中心
814,2016,181481.98,2502392.31,中央災害應變中心
815,2016,166298.72,2540706.96,中央災害應變中心
816,2016,176818.34,2498213.50,中央災害應變中心
817,2016,176877.09,2513688.83,中央災害應變中心
818,2016,311634.16,2651992.45,中央災害應變中心
819,2016,311634.16,2651992.45,CHT
820,2016,188670.35,2486925.84,中央災害應變中心
821,2016,295845.77,2753964.01,中央災害應變中心
822,2016,328849.47,2780058.96,中央災害應變中心
823,2016,323265.44,2782208.68,中央災害應變中心
824,2016,328016.84,2781129.89,中央災害應變中心
825,2016,208591.79,2577559.12,CHT
826,2016,304015.17,2764524.54,中央災害應變中心
827,2016,173138.42,2544114.29,中央災害應變中心
828,2016,311328.18,2654592.54,中央災害應變中心
829,2016,167476.62,2546079.87,中央災害應變中心
830,2016,177385.97,2552400.26,中央災害應變中心
831,2016,167407.16,2543661.28,中央災害應變中心
832,2016,167414.40,2546334.35,中央災害應變中心
833,2016,167397.09,2549348.82,中央災害應變中心
834,2016,167484.56,2544315.94,中央災害應變中心
835,2016,169206.82,2542617.27,中央災害應變中心
836,2016,166419.47,2544369.86,中央災害應變中心
837,2016,167428.70,2546216.35,中央災害應變中心
838,2016,167412.22,2549387.62,中央災害應變中心
839,2016,159013.82,2552996.04,中央災害應變中心
840,2016,166845.65,2545555.92,中央災害應變中心
841,2016,257795.04,2758363.79,中央災害應變中心
842,2016,166295.72,2541472.04,中央災害應變中心
843,2016,164583.92,2544377.08,中央災害應變中心
844,2016,173950.83,2546245.43,中央災害應變中心
845,2016,200932.89,2507328.87,中央災害應變中心
846,2016,166371.95,2548998.13,中央災害應變中心
847,2016,166787.38,2548816.74,中央災害應變中心
848,2016,176490.73,2513516.69,中央災害應變中心
849,2016,166375.90,2549138.98,中央災害應變中心
850,2016,184635.45,2506115.41,中央災害應變中心
851,2016,167351.67,2545238.81,中央災害應變中心
852,2016,167857.68,2546453.89,中央災害應變中心
853,2016,157513.61,2563430.42,中央災害應變中心
854,2016,181765.85,2506294.63,中央災害應變中心
855,2016,203158.06,2518587.56,中央災害應變中心
856,2016,167531.41,2544464.71,中央災害應變中心
857,2016,208414.51,2504584.99,中央災害應變中心
858,2016,214437.20,2512674.66,中央災害應變中心
859,2016,177038.24,2543920.31,中央災害應變中心
860,2016,170826.66,2544726.29,中央災害應變中心
861,2016,176395.01,2513501.29,中央災害應變中心
862,2016,185729.72,2507621.94,中央災害應變中心
863,2016,183894.27,2506133.23,中央災害應變中心
864,2016,176102.78,2502954.21,中央災害應變中心
865,2016,179011.49,2538814.77,中央災害應變中心
866,2016,159671.08,2575124.87,中央災害應變中心
867,2016,183894.04,2506170.33,中央災害應變中心
868,2016,173904.71,2544220.80,中央災害應變中心
869,2016,168310.45,2545621.15,中央災害應變中心
870,2016,167487.77,2540352.27,中央災害應變中心
871,2016,176756.57,2513085.16,中央災害應變中心
872,2016,184375.05,2506676.41,中央災害應變中心
873,2016,167338.10,2546330.60,中央災害應變中心
874,2016,175139.07,2550221.16,中央災害應變中心
875,2016,168745.87,2548471.90,中央災害應變中心
876,2016,166858.50,2543188.00,中央災害應變中心
877,2016,166867.13,2545711.92,中央災害應變中心
878,2016,183085.31,2505284.08,中央災害應變中心
879,2016,166535.00,2543889.64,中央災害應變中心
880,2016,163381.04,2549410.46,中央災害應變中心
881,2016,173130.56,2544025.16,中央災害應變中心
882,2016,178533.21,2540212.86,中央災害應變中心
883,2016,167487.77,2540352.27,中央災害應變中心
884,2016,176643.18,2503334.87,中央災害應變中心
885,2016,169776.40,2546800.58,中央災害應變中心
886,2016,175952.20,2502597.92,中央災害應變中心
887,2016,175776.17,2502634.88,中央災害應變中心
